YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,GrLivArea,GarageArea,WoodDeckSF
2005,2005,96.0,0.0,6.665683717782408,1585,449.0,100
1997,1998,0.0,0.0,6.848005274576363,1837,688.0,150
1992,1993,0.0,6.63200177739563,6.729824070489475,1731,462.0,307
1990,1991,0.0,6.807934943699926,7.243512974665482,1398,542.0,0
1991,1991,0.0,5.631211781821365,7.1049654482698426,1217,484.0,0
1994,1994,0.0,5.616771097666572,6.456769655572163,1320,472.0,0
1962,1962,51.0,3.6109179126442243,6.8966943316227125,988,624.0,0
1977,1977,0.0,0.0,0.0,1654,528.0,0
1962,2002,0.0,6.418364935936212,6.762729506931879,1211,576.0,161
1965,1965,0.0,6.318968113746434,6.892641641172089,984,310.0,0
1968,1968,90.0,5.093750200806762,6.78332520060396,909,294.0,0
1963,1963,0.0,5.204006687076795,6.8308742346461795,925,484.0,203
1965,1965,0.0,6.569481420414296,6.932447891572509,1024,308.0,0
1964,1964,0.0,6.4692503167957724,6.816735880594968,912,0.0,0
1967,1967,0.0,6.492239835020471,6.816735880594968,941,288.0,64
1974,1974,145.0,6.931471805599453,7.466799475018602,2646,550.0,641
1992,1993,692.0,7.020190708311925,7.19668657083435,2826,888.0,177
2004,2004,0.0,0.0,7.042286171939743,1143,588.0,0
2005,2005,0.0,0.0,6.398594934535208,1223,480.0,0
2000,2000,513.0,5.869296913133774,6.6293632534374485,1524,440.0,0
2003,2003,0.0,0.0,6.274762021241939,1080,496.0,0
1997,1998,0.0,0.0,6.345636360828596,1694,434.0,0
2001,2002,0.0,0.0,7.358193752733032,1568,564.0,0
1972,1972,144.0,6.870053411798126,7.050989447068045,1193,501.0,140
1967,1967,264.0,6.317164686747284,7.19668657083435,1334,477.0,0
1968,1968,0.0,6.63200177739563,6.9584483932976555,1051,504.0,0
1968,1968,300.0,5.8916442118257715,6.803505257608338,1770,530.0,0
1968,2004,203.0,6.634633357861686,6.884486652042782,976,504.0,94
1968,1968,0.0,6.61338421837956,6.726233402358747,898,326.0,143
1966,1966,0.0,6.684611727667927,6.9584483932976555,1051,264.0,182
1967,1967,140.0,6.401917196727186,7.040536390215956,1141,568.0,0
1965,2000,0.0,6.804614520062624,7.080026499922591,1565,299.0,200
1964,1964,112.0,5.564520407322694,6.9167150203536085,1488,430.0,154
1964,1964,0.0,5.8888779583328805,6.580639137284949,1440,480.0,0
1960,1960,88.0,6.450470422144176,7.130098510125578,1248,286.0,0
1934,1950,0.0,6.354370040797351,6.705639094860003,816,240.0,228
1947,1950,0.0,0.0,6.844815479208263,1043,273.0,125
1961,1990,0.0,6.82001636467413,7.132497551660044,1433,441.0,144
1952,1952,150.0,3.713572066704308,7.275864600546533,1624,240.0,0
1951,1951,144.0,6.904750769961838,6.963189985870238,1216,280.0,0
1949,1973,0.0,0.0,6.558197802812269,1728,234.0,245
1954,1975,0.0,6.18826412308259,6.842683282238422,936,240.0,0
1967,1967,0.0,0.0,7.368339686311381,1584,506.0,0
1964,1964,0.0,6.84587987526405,7.1284959456800365,1246,441.0,0
1963,1963,332.0,0.0,6.9167150203536085,1008,430.0,0
1957,1957,0.0,6.436150368369428,7.07326971745971,1364,331.0,0
1958,1958,632.0,5.318119993844216,7.022868086082641,1336,488.0,80
1956,1956,272.0,6.520621127558696,6.9650803456014065,1370,300.0,191
1956,1994,0.0,6.818924065275521,7.025538314638521,1124,353.0,0
1954,2000,176.0,6.715383386334681,6.957497370876951,1050,286.0,0
1952,2003,0.0,6.490723534502507,6.9167150203536085,1008,280.0,0
1951,1951,522.0,0.0,5.37989735354046,1575,400.0,0
1956,1956,0.0,5.605802066295998,5.71042701737487,1145,684.0,0
1956,1956,0.0,6.192362489474872,6.913737350659685,1005,319.0,0
1955,1955,0.0,4.976733742420574,6.963189985870238,1056,300.0,0
1951,1991,0.0,6.60934924316738,6.785587645007929,884,270.0,0
1941,1963,0.0,0.0,6.835184586147301,2039,791.0,0
1956,2001,0.0,6.20455776256869,6.923628628138427,1384,896.0,75
1925,1975,0.0,6.926577033222725,7.683403681053826,2640,1008.0,631
1947,1950,0.0,0.0,6.665683717782408,1312,649.0,0
1930,2001,0.0,0.0,6.570882962339584,713,371.0,0
1929,1950,0.0,0.0,6.573680166960646,715,660.0,0
1900,1998,0.0,0.0,6.1070228877422545,720,280.0,0
1915,1950,0.0,5.82600010738045,6.498282149476434,1595,528.0,49
1910,1950,0.0,0.0,6.982862751468942,1760,648.0,120
1963,1963,379.0,6.364750756851911,6.988413181999592,1146,294.0,345
1962,1985,161.0,6.553933404025811,7.035268599281097,1207,264.0,0
1961,1992,104.0,6.81783057145415,7.1808311990445555,1773,418.0,355
1959,1959,58.0,0.0,0.0,1472,484.0,0
1962,1998,0.0,6.456769655572163,7.271703706887368,2448,441.0,520
1950,1950,0.0,6.1224928095143865,6.814542897259958,1521,597.0,199
1950,1950,0.0,0.0,0.0,1040,400.0,0
1960,1960,0.0,0.0,7.350516171833998,1556,0.0,0
1961,1961,0.0,6.661854740545311,7.048386408721883,1150,288.0,0
1962,1962,0.0,6.697034247666484,6.952728644624869,1045,528.0,0
1962,1962,0.0,6.150602768446279,6.762729506931879,864,336.0,0
1962,1962,0.0,6.860663671448287,6.933423025730715,1025,0.0,96
1900,2005,0.0,0.0,6.57507584059962,2014,624.0,0
1948,1950,264.0,5.6240175061873385,7.10085190894405,1668,240.0,0
1920,1980,0.0,5.652489180268651,7.045776576879511,1657,162.0,0
1900,2004,0.0,5.945420608606575,6.660575149839686,1416,400.0,0
1900,1970,0.0,5.342334251964811,6.569481420414296,1428,576.0,264
1930,1950,0.0,0.0,6.220590170099739,1004,200.0,280
1900,1950,0.0,0.0,6.844815479208263,1951,576.0,0
1924,1950,0.0,4.969813299576001,6.940222469119639,1032,280.0,0
1925,1950,0.0,0.0,6.739336627357174,844,216.0,50
1950,1950,0.0,0.0,6.3578422665081,864,528.0,0
1905,1950,0.0,0.0,6.6052979209482015,1376,216.0,0
1955,1955,0.0,6.3578422665081,6.8679744089702925,960,576.0,0
1924,1950,145.0,0.0,6.705639094860003,1566,450.0,24
1921,1950,0.0,6.0330862217988015,6.20050917404269,492,200.0,0
1945,1950,0.0,5.739792912179234,6.647688373563329,1182,378.0,0
1920,1950,0.0,0.0,6.683360945766275,840,250.0,112
1910,2005,0.0,0.0,7.112327444710911,2104,432.0,0
1920,1950,0.0,0.0,6.437751649736401,1248,0.0,0
1958,1958,0.0,0.0,6.8679744089702925,960,624.0,0
1918,1950,0.0,0.0,6.928537818164665,1020,0.0,0
1924,1996,0.0,0.0,6.744059186311348,1827,240.0,27
1930,1950,0.0,5.8522024797744745,6.591673732008658,1162,258.0,0
1930,1984,0.0,0.0,6.60934924316738,1324,180.0,0
1925,1950,0.0,0.0,6.705639094860003,816,210.0,168
1962,1962,0.0,0.0,7.3752557780097545,2486,576.0,0
1924,1950,0.0,0.0,6.391917113392602,1430,370.0,218
1910,2004,0.0,0.0,5.983936280687191,1330,390.0,0
1919,1950,0.0,0.0,6.415096959171596,819,0.0,0
1930,1950,0.0,5.840641657373398,6.892641641172089,984,308.0,0
1951,1951,41.0,5.799092654460526,6.693323668269949,1422,288.0,0
1964,1964,0.0,0.0,7.561121589530238,1921,576.0,0
1950,1950,0.0,0.0,0.0,1640,394.0,0
1935,1950,0.0,0.0,0.0,1032,260.0,0
1936,1950,0.0,0.0,6.7226297948554485,879,180.0,0
2004,2004,0.0,6.236369590203704,6.97914527506881,1073,246.0,0
1967,1967,305.0,6.659293919683638,6.970730078143525,1064,528.0,314
1964,1964,0.0,6.124683390894205,6.816735880594968,934,336.0,77
1966,1966,0.0,6.651571873589727,6.966024187106113,1059,286.0,0
1967,1967,450.0,5.272999558563747,7.0707241072602764,1458,512.0,284
1978,1978,200.0,6.678342114654332,6.8679744089702925,1040,616.0,131
1977,1977,0.0,0.0,7.584773077612199,1967,580.0,170
1977,1977,99.0,6.182084906716632,7.575584651557793,1949,586.0,32
1924,1950,65.0,0.0,6.771935555839602,872,322.0,0
1967,1967,123.0,6.698268054115413,7.531552381407289,1830,521.0,0
1963,1963,0.0,4.653960350157523,6.90875477931522,1000,575.0,238
1971,1972,153.0,6.284134161070802,6.663132695990803,810,576.0,0
1980,1981,0.0,5.986452005284438,6.066108090103747,1700,450.0,188
1954,1954,0.0,6.684611727667927,6.875232087276577,1350,504.0,237
1942,1950,0.0,5.442417710521793,6.684611727667927,1150,215.0,264
1928,1950,0.0,0.0,6.511745329644728,2009,795.0,0
1935,1990,0.0,6.054439346269371,7.515889085215125,3672,836.0,684
1962,1962,96.0,6.418364935936212,7.482681828154651,1560,528.0,453
1952,2002,232.0,0.0,0.0,1488,569.0,0
1955,1999,164.0,0.0,6.964135612418245,1057,288.0,0
1953,1953,0.0,6.150602768446279,6.90875477931522,1609,305.0,0
1989,1989,232.0,6.309918278226516,6.767343125265392,2559,506.0,0
1993,1993,0.0,5.568344503761097,7.20414929203594,1440,920.0,288
2005,2006,0.0,0.0,7.1770187659099,1876,848.0,0
2005,2005,0.0,5.976350909297934,7.097548850614793,1208,632.0,105
2006,2006,0.0,7.3632795869630385,7.515889085215125,1846,495.0,0
2005,2006,198.0,7.023758954738443,7.359467638255621,1590,754.0,176
2005,2006,0.0,0.0,6.852242569051878,1809,638.0,144
2005,2005,140.0,4.04305126783455,7.387090235656757,1614,576.0,100
2005,2005,532.0,0.0,6.665683717782408,1596,610.0,144
1968,1968,0.0,6.74993119378857,7.236339342754344,1388,522.0,0
1996,1996,0.0,0.0,7.00397413672268,1100,462.0,0
1995,1995,68.0,0.0,6.661854740545311,1499,473.0,413
1998,1998,0.0,6.741700694652055,7.262628600974241,1425,591.0,0
1999,1999,0.0,6.2166061010848646,6.736966958001855,1749,515.0,140
1999,2000,0.0,6.796823718274855,6.858565034791365,1779,586.0,208
1977,1977,62.0,6.234410725718371,6.516193076042964,1388,317.0,406
1978,1978,123.0,6.39024066706535,6.903747257584598,1282,672.0,386
1972,1972,0.0,6.082218910376446,6.762729506931879,864,297.0,0
2002,2002,199.0,6.124683390894205,6.717804695023691,1762,591.0,320
1999,1999,148.0,6.461468176353717,6.734591659972948,1755,530.0,176
2002,2002,0.0,6.771935555839602,7.207118856207756,1358,418.0,68
2002,2002,0.0,0.0,6.771935555839602,1909,529.0,0
1999,1999,261.0,6.825460036255307,6.994849985833071,2214,646.0,197
1996,1997,0.0,0.0,6.97166860472579,2049,467.0,120
1998,1998,227.0,6.680854678790215,6.961296045910167,1939,555.0,128
1995,1996,0.0,6.530877627725885,6.836259277277067,1995,610.0,275
2003,2003,170.0,6.576469569048224,6.744059186311348,848,420.0,140
2003,2003,0.0,6.90875477931522,7.237778191923443,1390,545.0,0
2006,2006,0.0,0.0,6.747586526829315,1737,578.0,0
2005,2005,0.0,0.0,6.665683717782408,1611,572.0,144
2005,2006,0.0,6.904750769961838,7.198183577101943,1336,502.0,136
1910,2000,0.0,5.159055299214529,6.517671272912275,1436,528.0,147
1975,1975,355.0,6.884486652042782,6.884486652042782,1012,0.0,0
1969,1969,0.0,6.742880635791903,7.0707241072602764,1176,360.0,0
2003,2004,190.0,0.0,6.680854678790215,1724,616.0,168
2002,2002,0.0,6.16541785423142,6.818924065275521,914,0.0,32
2003,2005,0.0,0.0,7.048386408721883,2314,502.0,0
2005,2006,82.0,6.306275286948016,6.306275286948016,1072,525.0,0
2004,2004,50.0,0.0,6.878326468291325,1709,380.0,0
1948,1950,0.0,0.0,6.437751649736401,936,265.0,0
1915,1950,0.0,0.0,6.725033642166843,1338,528.0,0
1924,1950,0.0,0.0,6.9975959829819265,1669,288.0,0
1954,1968,60.0,6.539585955617669,6.86171134048073,1482,609.0,0
1922,1950,0.0,0.0,6.762729506931879,1414,0.0,0
1922,1955,0.0,0.0,6.212606095751519,498,216.0,0
1910,1993,0.0,0.0,6.424869023905388,1273,275.0,212
1938,1950,0.0,6.836259277277067,6.9650803456014065,1551,240.0,0
1945,1950,0.0,6.660575149839686,6.660575149839686,1340,440.0,0
1926,1997,0.0,6.052089168924417,6.437751649736401,1479,312.0,530
1920,1950,0.0,5.723585101952381,6.628041376179533,1510,216.0,0
1919,1950,0.0,0.0,6.70808408385307,1636,288.0,0
1939,1950,0.0,6.472346294500901,6.900730664045173,1465,240.0,0
1941,1950,0.0,5.953243334287785,6.715383386334681,1288,240.0,0
1920,1950,0.0,0.0,6.706862336602747,1550,318.0,0
1940,1950,0.0,6.401917196727186,6.804614520062624,1717,410.0,0
1929,1950,270.0,6.267200548541362,6.930494765951626,1671,451.0,0
1932,1990,0.0,0.0,6.45833828334479,1609,579.0,0
1930,1959,0.0,0.0,6.548219102762372,1801,365.0,0
1950,1963,405.0,6.634633357861686,7.063903961472068,2315,342.0,0
1942,1950,0.0,5.723585101952381,6.884486652042782,976,215.0,160
1926,1950,0.0,5.926926025970411,6.759255270663693,1285,506.0,96
1925,1950,0.0,0.0,6.07073772800249,672,0.0,0
1925,1950,0.0,0.0,6.464588303689961,641,272.0,184
1957,1957,327.0,0.0,6.875232087276577,1638,384.0,0
1945,1950,0.0,0.0,0.0,729,0.0,0
1951,1951,0.0,0.0,6.493753839851686,1396,0.0,0
1916,1950,0.0,0.0,5.37989735354046,936,0.0,0
2005,2006,473.0,7.3613754289773485,7.3613754289773485,1778,495.0,123
2004,2005,186.0,7.355641102974253,7.374629015218945,1646,525.0,128
1979,1979,0.0,6.655440350367647,7.3938782901077555,1625,576.0,136
1978,1978,0.0,0.0,7.417580402414544,1664,616.0,0
2001,2001,0.0,0.0,7.307872780763706,1491,490.0,120
1975,1975,257.0,6.3578422665081,7.029087564149662,1210,528.0,0
1958,1958,0.0,6.813444599510896,7.398174092970465,1650,518.0,0
2000,2000,0.0,7.036148493750536,7.231287004327616,1403,470.0,0
2005,2006,198.0,7.208600337960199,7.455298485683291,1960,714.0,172
2005,2006,382.0,7.283448228756631,7.516977224604321,1838,682.0,161
1951,1951,0.0,0.0,0.0,1600,270.0,0
1997,1997,200.0,7.126087273299125,7.161622002939187,1368,784.0,0
1977,1977,0.0,0.0,5.579729825986222,1304,336.0,141
1968,2003,0.0,6.091309882077698,6.762729506931879,874,288.0,0
1970,1970,0.0,5.0106352940962555,7.410347097821024,1652,928.0,0
1970,1970,0.0,6.259581464064923,6.447305862541213,630,0.0,0
1972,1972,0.0,5.53338948872752,6.304448802421981,1092,253.0,0
1969,1979,194.0,4.787491742782046,7.007600613951853,1360,336.0,160
1970,1970,0.0,6.013715156042802,6.304448802421981,1092,286.0,0
1970,1970,0.0,0.0,6.304448802421981,1092,0.0,0
1970,1970,0.0,0.0,6.304448802421981,1092,0.0,0
1970,1970,0.0,5.53338948872752,6.304448802421981,1092,286.0,0
1960,1996,0.0,7.110696122978827,7.110696122978827,1224,576.0,474
1992,1992,0.0,5.823045895483019,6.816735880594968,970,0.0,80
1993,1994,94.0,6.63200177739563,6.904750769961838,2000,650.0,190
